company,country,product_category,brand_name,contact_name,email_address,address,license_number,certification_body,expiry_date,product_details
AKIJ TEXTILE MILLS LTD,Bangladesh (BD),"Fabrics, Yarns",,,manzurul.atml@akijtextile.com,"Golora, Charkhada, Koitta, sodor, Manikgonj Dhaka",015806,IDFL,2024-05-27,Dyed Fabrics (PC0025) Woven Fabrics (PD0059) 100% Organic Cotton (RM0104) GOTS (Organic) 22402 Dyed Fabrics (PC0025) Woven Fabrics (PD0059) 97% Organic Cotton (RM0104) + 3% Elastane (spandex) (RM0160) GOTS (Organic) 22402 Dyed Fabrics (PC0025) Woven Fabrics (PD0059) 98% Organic Cotton (RM0104) + 2% Elastane (spandex) (RM0160) GOTS (Organic) 22402 Dyed Yarns (PC0029) Carded yarns (PD0067) 90% Organic Cotton (RM0104) + 10% Viscose (Rayon) (RM0238) GOTS (Made with Organic) 22402 Dyed Yarns (PC0029) Normally Combed Yarns (PD0102) 95% Organic Cotton (RM0104) + 5% Viscose (Rayon) (RM0238) GOTS (Organic) 22402 Dyed Yarns (PC0029) Carded yarns (PD0067) 100% In-Conversion Cotton (RM0103) GOTS (Organic in Conversion) 22402 Dyed Yarns (PC0029) Carded yarns (PD0067) 100% Organic Cotton (RM0104) GOTS (Organic) 22402 Dyed Yarns (PC0029) Carded yarns (PD0067) 98% Organic Cotton (RM0104) + 2% Viscose (Rayon) (RM0238) GOTS (Organic) 22402 Dyed Yarns (PC0029) Carded yarns (PD0067) 95% Organic Cotton (RM0104) + 5% Viscose (Rayon) (RM0238) GOTS (Organic) 22402 Dyed Yarns (PC0029) Normally Combed Yarns (PD0102) 100% In-Conversion Cotton (RM0103) GOTS (Organic in Conversion) 22402 Dyed Yarns (PC0029) Normally Combed Yarns (PD0102) 100% Organic Cotton (RM0104) GOTS (Organic) 22402 Greige Fabrics (PC0026) Woven Fabrics (PD0059) 100% Organic Cotton (RM0104) GOTS (Organic) 22402 Greige Fabrics (PC0026) Woven Fabrics (PD0059) 98% Organic Cotton (RM0104) + 2% Elastane (spandex) (RM0160) GOTS (Organic) 22402 Greige Yarns (PC0030) Carded yarns (PD0067) 100% In-Conversion Cotton (RM0103) GOTS (Organic in Conversion) 22402 Greige Yarns (PC0030) Carded yarns (PD0067) 90% Organic Cotton (RM0104) + 10% Viscose (Rayon) (RM0238) GOTS (Made with Organic) 22402 Greige Yarns (PC0030) Carded yarns (PD0067) 95% Organic Cotton (RM0104) + 5% Viscose (Rayon) (RM0238) GOTS (Organic) 22402 Greige Yarns (PC0030) Carded yarns (PD0067) 99% Organic Cotton (RM0104) + 1% Viscose (Rayon) (RM0238) GOTS (Organic) 22402 Greige Yarns (PC0030) Carded yarns (PD0067) 100% Organic Cotton (RM0104) GOTS (Organic) Greige Yarns (PC0030) Normally Combed Yarns (PD0102) 100% In-Conversion Cotton (RM0103) GOTS (Organic in Conversion) 22402 Greige Yarns (PC0030) Normally Combed Yarns (PD0102) 100% Organic Cotton (RM0104) GOTS (Organic) 22402 Greige Yarns (PC0030) Carded yarns (PD0067) 98% Organic Cotton (RM0104) + 2% Viscose (Rayon) (RM0238) GOTS (Organic) Greige Yarns (PC0030) Normally Combed Yarns (PD0102) 90% Organic Cotton (RM0104) + 10% Viscose (Rayon) (RM0238) GOTS (Made with Organic)
AKIN RASEL FANTAZI ORME KUMAS SAN. VE TIC. LTD. STI.,Turkey (TR),Fabrics,,,,"Ballihoca Mah. Buyukkaristiran OSB Caddesi No:4/1 Ic Kapi No : 1, Muratli",USB 002318,USB Certification,2024-01-24,Knitted fabrics (PD0058) - 100% organic cotton (RM0104)
Akin Tekstil A.S.,Turkey (TR),"Fabrics, Garments, Yarns",,Baha Payza,baha.payza@akintekstil.com.tr,Osmaniye Mh. Cirpici Kosuyolu Sk. No: 5/1-2-3-4,CU 808031,Control Union Certifications,2024-08-17,"Dyed fabrics
Greige fabrics
Greige yarns
Men's apparel
Undyed fabrics
Undyed yarns
Women's apparel"
AKINAL SENTETIK TEKSTIL SAN VE TIC A.S.,Turkey (TR),Product category (other),,Mert Tütüncü,mert.tutuncu@asnonwovens.com.tr,2.Organize Sanayi Bölgesi 83226 Cad. No:11 Şehitkamil,00218992,Ecocert Greenlife,2024-03-31,Non-woven fabrics (PD0062)
Akis Tarim Urunleri Tic. Ve San. Ltd. Sti.,Turkey (TR),Raw Fibres,,Ismail Cetin,akiscircir@gmail.com,Altinova Mh. Sehit Ali Bandioglu (Selimiye) Cd. No: 3 Ayvalik,CU 1206743,Control Union Certifications,2024-01-29,Fibres
AKKO TEKSTIL SAN. VE TIC. LTD. STI.,Turkey (TR),Ladieswear,,,,Namik Kemal Mah. 121. Sok. No:22 Esenyurt,USB 002865,USB Certification,2024-07-03,"T-shirts
singlets (PD0007) 100% organic cotton (RM0104)"
Akkumas Tekstil Isl. A.S.,Turkey (TR),Fabrics,,Fethi Coguplugil,fethi@akkumas.com.tr,,CU 1019765,Control Union Certifications,2024-06-21,Fabrics
AKKYCONF SARL,Morocco (MA),"Ladieswear, Children's wear, Men's wear",,Mohamed Yettefti,contact@akkyconf.ma,"Tetouan Road AZIT, Lot No 118 RDC, Tangier, Morocco",CGI-700113,Clean Globe International,2024-10-19,"Dresses
Pants
skirts (PD0011)
trousers (PD0003)"
AKM Knit Wear Ltd.,Bangladesh (BD),"Babywear, Children's wear, Garments, Ladieswear, Men's wear",,,,"14, Gedda, Karnapara, Ulail, Savar,",CB-GOTS-CUC-03- 810537,Control Union Certifications,2024-06-29,"Babies' apparel (PC0003) / Babies' clothing (PD0013) - 100% Organic Cotton (RM0104) Babies' apparel (PC0003) / Babies' clothing (PD0013) - 70% Organic Cotton (RM0104) + 28% Recycled pre/post-consumer Polyester (RM0187) + 2% Elastane (Spandex) (RM0160) Babies' apparel (PC0003) / Babies' clothing (PD0013) - 85% Organic Cotton (RM0104) + 14% Recycled pre/post-consumer Polyester (RM0187) + 1% Elastane (Spandex) (RM0160) Babies' apparel (PC0003) / Babies' clothing (PD0013) - 91% Organic Cotton (RM0104) + 8% Recycled pre/post-consumer Polyester (RM0187) + 1% Elastane (Spandex) (RM0160) Babies' apparel (PC0003) / Babies' clothing (PD0013) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) Babies' apparel (PC0003) / Babies' clothing (PD0013) - 97% Organic Cotton (RM0104) + 3% Elastane (Spandex) (RM0160) Babies' apparel (PC0003) / Babies' clothing (PD0013) - 98% Organic Cotton (RM0104) + 2% Elastane (Spandex) (RM0160) Babies' apparel (PC0003) / Babies' clothing (PD0013) - 99% Organic Cotton (RM0104) + 1% Elastane (Spandex) (RM0160) Children's apparel (PC0004) / Pants
blouses (PD0005) - 99% In Conversion Cotton (RM0103) + 1% Elastane (Spandex) (RM0160) Women's apparel (PC0002) / Pants
jackets
jackets
jackets
jackets
skirts (PD0011) - 100% Organic Cotton (RM0104) Children's denim apparel (PC0008) / Overcoats
trousers (PD0003) - 100% Organic Cotton (RM0104) Men's apparel (PC0001) / Overcoats
trousers (PD0003) - 100% Organic Cotton (RM0104) Men's apparel (PC0001) / Pants
trousers (PD0003) - 93% Organic Cotton (RM0104) + 7% Elastane (Spandex) (RM0160) Men's apparel (PC0001) / Pants
trousers (PD0003) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)
trousers (PD0003) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) Children's denim apparel (PC0008) / Dresses
trousers (PD0003) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) Men's apparel (PC0001) / Pants
trousers (PD0003) - 97% Organic Cotton (RM0104) + 3% Elastane (Spandex) (RM0160) Men's apparel (PC0001) / Pants
trousers (PD0003) - 98% Organic Cotton (RM0104) + 2% Elastane (Spandex) (RM0160) Men's denim apparel (PC0006) / Overcoats
trousers (PD0003) - 98% Organic Cotton (RM0104) + 2% Elastane (Spandex) (RM0160) Men's denim apparel (PC0006) / Shirts
vests (PD0001) - 100% Organic Cotton (RM0104) Children's denim apparel (PC0008) / Pants
vests (PD0001) - 100% Organic Cotton (RM0104) Men's apparel (PC0001) / Overcoats
vests (PD0001) - 98% Organic Cotton (RM0104) + 2% Elastane (Spandex) (RM0160) Men's apparel (PC0001) / Pants
vests (PD0001) - 98% Organic Cotton (RM0104) + 2% Elastane (Spandex) (RM0160) Men's denim apparel (PC0006) / Pants"
Akpamuk Iplik A.S.,Turkey (TR),Yarns,,Gizem Kuvvet Oktay,kalite@akpamuk.com,Terazidere Mh. Gunes Cd. No: 54/A Bayrampaşa,CU 808346,Control Union Certifications,2024-08-15,"Dyed yarns
Greige yarns
Undyed yarns"
Akpolat Loj. Tekstil Ve Ins. Ith. Ihr. San. Tic. Ltd. Sti.,Turkey (TR),"Fabrics, Yarns",,Gokhan Kaya,muhasebe@akpolattekstil.com.tr,Fevzipasa Mah. Derman Sok. No: 25/a-25/b,CU 1024253,Control Union Certifications,2024-04-29,"Dyed fabrics (PC0025)
Dyed yarns (PC0029)
Greige fabrics (PC0026)
Undyed fabrics (PC0027)
Undyed yarns (PC0031)"
AKR Industries Private Limited,India (IN),Garments,,Mr. Sivakumar,siva@akrind.com,"2/385-G, Mummoorthy Nagar,P.N.Road,",CU 1208023,Control Union Certifications,2024-01-29,"Children's apparel(PC0004)T-shirts
singlets (PD0007) -100.0%Organic Cotton (RM0104) Men's apparel (PC0001) T-shirts
singlets (PD0007) -100.0%Organic Cotton (RM0104) Women's apparel(PC0002)Dresses
skirts (PD0011) -100.0%Organic Cotton (RM0104)"
AKR Industries Private Limited,India (IN),"Babywear, Ladieswear, Children's wear, Men's wear",,SIVAKUMAR NAGARAJAN,,"SY No. 40/1 Old Mangammana Palya Main Road R.Muniswamappa Layout, Near Hosur Main Road,",GCL-302165,GCL International,2024-02-27,Babies Apparel (PC0003) [Babies' clothing (PD0013) 100% Organic Cotton (RM0104)] Children's Apparel (PC0004) [T shirts singlets (PD0007) 100% Organic Cotton (RM0104)] Women's Apparel (PC0002) [Dresses skirts (PD0011) 100% Organic Cotton (RM0104)] Men's Apparel (PC0001) [T shirts singlets (PD0007) 100% Organic Cotton (RM0104)]
Akriti Creations Pvt ltd,India (IN),"Children's wear, Fabrics, Garments, Ladieswear, Men's wear",,,,"410, Phase-III, Udyog Vihar",CMPY-151063-GOTS,Intertek Testing Services,2024-11-15,"Blouses T--shirts
Woven fabrics Dresses
jackets
singlets Overcoats
skirts Shirts
sportswear Workwear
suit- pants
trousers Activewear
uniforms Suits
vests Pants"
Akruthi Apparrel,India (IN),"Fabrics, Garments, Yarns",,Mr. Manikandan E,mani@akruthiapparrel.com,"No.2/140, Kovil Street, S.R. Nagar North, Mangalam Road",CU 837047,Control Union Certifications,2024-02-03,"Children's apparel (PC0004) / T-shirts
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 100.0% Organic Cotton (RM0104)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 5.0% Elastane (Spandex) (RM0160) + 95.0% Organic Cotton (RM0104)
Dyed fabrics (PC0025) / Knitted fabrics (PD0058) - 95.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160)
Dyed fabrics (PC0025) / Woven fabrics (PD0059) - 100.0% Organic Cotton (RM0104)
Greige fabrics (PC0026) / Knitted fabrics (PD0058) - 100.0% Organic Cotton (RM0104)
Greige fabrics (PC0026) / Knitted fabrics (PD0058) - 5.0% Elastane (Spandex) (RM0160) + 95.0% Organic Cotton (RM0104)
Greige fabrics (PC0026) / Knitted fabrics (PD0058) - 95.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160)
Greige fabrics (PC0026) / Woven fabrics (PD0059) - 100.0% Organic Cotton (RM0104)
Greige yarns (PC0030) / Carded yarns (PD0067) - 100.0% Organic Cotton (RM0104)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 100.0% Organic Cotton (RM0104)
Men's apparel (PC0001) / Shirts
Women's apparel (PC0002) / Shirts
blouses (PD0005) - 100% Organic Cotton (RM0104)
blouses (PD0005) - 100% Organic Cotton (RM0104)
singlets (PD0007) - 100% Organic Cotton (RM0104)"
Aksara Apparels,India (IN),"Fabrics, Yarns, Accessories, Home Textiles",,,,"38-A, Vaiyapuri Nagar , 4th Cross,",GCL-300263,GCL International,2024-03-02,"Pouches (PD0024) 100% Organic Cotton (RM0104) Home Textiles (PC0010) Cushion Covers (PD0023) 100% Organic Cotton (RM0104) Worn Accessories (PC0012) Gloves
Worn Accessories (PC0012) Aprons (PD0100) 100% Organic Cotton (RM0104) Home Textiles (PC0010) Bed linen
bed sheets (PD0015) 100% Organic Cotton (RM0104) Undyed fabrics (PC0027) Woven Fabrics (PD0059) 100% Organic cotton (RM0104) Home Textiles (PC0010) Coasters (PD0100) 100% Organic Cotton (RM0104) Home Textiles (PC0010) Curtains
blinds (PD0020) 100% Organic Cotton (RM0104) Bedding (PC0015) Pillows
cushions (PD0023) 100% Organic Cotton (RM0104) Home Textiles (PC0010) Towels
cushions (PD0023) 70% Organic Cotton (RM0104) + 30% Recycled Pre/Post Consumer Polyester (RM0187) Greige Yarns (PC0030) Normally Combed Yarns (PD0102) 100% Organic Cotton (RM0104)
hand covering (PD0026) 100% Organic Cotton (RM0104) Greige fabrics (PC0026) Woven Fabrics (PD0059) 100% Organic Cotton (RM0104) Home Textiles (PC0010) Table linen
hand covering (PD0026) 70% Organic Cotton (RM0104) + 30% Recycled Pre/Post Consumer Polyester (RM0187) Made with Bedding (PC0015) Pillows
handbags
kitchen linen
mittens
mittens
napkins (PD0016) 100% Organic Cotton (RM0104) Carried Accessories (PC0011) Bags
tablecloth
toilet linen (PD0017) 100% Organic Cotton (RM0104) Dyed fabrics (PC0025) Woven Fabrics (PD0059) 100% Organic Cotton (RM0104) Worn Accessories (PC0012) Gloves
totes"
AKSEM KONFEKSIYON SAN. VE TIC. A.S,Turkey (TR),Garments,,Sukru SERT,sukru@aksem.net,Yunus Emre Mah. Dikencik Cad. No:5/A Yıldırım,00179309,Ecocert Greenlife,2024-09-30,Babies' clothing (PD0013) Babies' accessories (PD0014)
Akshaj Knitters Pvt Ltd,India (IN),Fabrics,,,,Bal Kalan Industrial Zone. Majitha Road,221329,Intertek Testing Services,2024-05-28,
Akshar Spintex Limited,India (IN),"Yarns, Product category (other)",,,,"Survey No 102/2, Plot No.2, Kalavad Ranuja Road,",174086-GOTS,Intertek Testing Services,2024-07-19,Carded yarns Normally combed yarns Super combed yarns Semi-combed yarns Highly combed yarns
Akshara Spinning Mills Private Limited,India (IN),"Raw Fibres, Yarns",,N. Vijai babu,,"10A, Puliyamarathottam, Diamond Theater Backside,",GCL-301661,GCL International,2024-04-06,Greige Yarns (PC0030) [Normally Combed Yarns (PD0102) 100% Organic Cotton (RM0104)] Greige Yarns (PC0030) [Carded Yarns (PD0067) 100% Organic cotton (RM0104)] Undyed Fibers (PC0034) [Lint Cotton (PD0074) 100% Organic Cotton (RM0104)] Undyed Fibers (PC0034) [Comber Noil (PD0082) 100% Organic Cotton (RM0104)]
Akshaya Colours,India (IN),Yarns,,K Sathya Murthy,akshayacolours99@gmail.com,"Samayasangli Thottipalayam, Agr",ICEA-TX-1397,ICEA Istituto per la Certificazione Etica e Ambientale,2024-11-05,Dyed yarns (PC0029)
AKSHAYA TEXTILE,India (IN),"Accessories, Fabrics, Home Textiles, Yarns",,,sriakshayatextile@gmail.com,"No. 14A-1, Bharathi Nagar West",00229215,Ecocert Greenlife,2024-09-30,"Bags
Bed spreads
Blankets
Blinds (PD0020)
Carded Yarns (PD0067)
Carpets
Curtains
Cushions (PD0023)
Floor Covering (PD0022)
Food Contact Textiles (PD0018)
Gloves
Kitchen linen
Mittens
Napkins (PD0016)
Normally Combed Yarns (PD0102)
Normally Combed Yarns (PD0102)
Pillows
Quilts (PD0019)
Rugs
Table Cloth
Table Linen
Toilet linen(PD0017)
Towels
Woven fabrics (PD0059)
hand covering (PD0026)
handbags
pouches (PD0024)
totes"
Akspa Tekstil San. Ve Tic. Ltd. Sti. Sakarya Subesi,Turkey (TR),Fabrics,,,durak@akspatextile.com,Sakarya 1. O.S.B. Mh. 9. Cd. No: 20/1 Arifiye 54100 Sakarya,017262,IDFL,2024-09-19,
AKSUTEKS ORME SANAYI TICARET LIMITED SIRKETI,Turkey (TR),Fabrics,,Fatih Hakan Aksu,,"Yenibosna Merkez Mah. Turgutreis 1 Sk. No: 11,",GCL-302308,GCL International,2024-07-13,Dyed fabrics (PC0025) [Knitted Fabrics (PD0058) 100% Organic Cotton (RM0104)] Undyed fabrics (PC0027) [Knitted Fabrics (PD0058) 100% Organic cotton (RM0104)] Greige fabrics (PC0026) [Knitted Fabrics (PD0058) 100% Organic Cotton (RM0104)] Printed fabrics (PC0039) [Knitted Fabrics (PD0058) 100% Organic Cotton (RM0104)]
Akteks Tekstil San. ve Tic. A.S.,Turkey (TR),Fabrics,,Burcu Kilic,uretim@aktekstekstil.com.tr,O.S.B. Ali Osman Sonmez Bulvari No: 11,CU 855319,Control Union Certifications,2024-03-22,"Dyed fabrics (PC0025)
Greige fabrics (PC0026)
Printed fabrics (PC0039)
Undyed fabrics (PC0027)"
Akurun Tekstil Tarim San. Tic. A.S.,Turkey (TR),"Fabrics, Yarns",,Gokhan Pala,gokhanpala@akurun.com.tr,O.S.B. 1. Kisim Servergazi Cad. No: 5,CU 810071,Control Union Certifications,2024-03-27,"Dyed fabrics (PC0025)
Dyed yarns (PC0029)
Greige fabrics (PC0026)
Greige yarns (PC0030)
Undyed fabrics (PC0027)
Undyed yarns (PC0031)"
AL 2 SRL,Italy (IT),Yarns,,Andrea Lenzi,a.l.andrea@virgilio.it,,ICEA-TX-2173,ICEA Istituto per la Certificazione Etica e Ambientale,2024-09-23,Other (PC0038)
AL Ghani Terry Mills (Private) Limited.,Pakistan (PK),Home Textiles,,,,"216, Bara Muhammad Wala, 3 KM Bypass Chowk , Jaranwanla Road",USB 004507,USB Certification,2024-06-19,"Towels
kitchen linen
kitchen linen
napkins (PD0016) - 100% organic cotton (RM0104)
tablecloth
toilet linen (PD0017) - 100% organic cotton (RM0104) Towels
toilet linen (PD0017) - 98% organic cotton (RM0104) + 2% elastane (RM0160) Table linen"
Al Haj Karim Textiles Ltd.,Bangladesh (BD),Yarns,,,,"Kalampur, Dhamrai,",CB-GOTS-CUC-03- 822041,Control Union Certifications,2024-11-20,"Greige yarns (PC0030) / Carded yarns (PD0067) - 100.0% Organic Cotton (RM0104)
Greige yarns (PC0030) / Carded yarns (PD0067) - 70% Organic Cotton (RM0104) + 30% Recycled pre/post-consumer Cotton (RM0105)
Greige yarns (PC0030) / Carded yarns (PD0067) - 75% Organic Cotton (RM0104) + 25% Recycled pre/post-consumer Cotton (RM0105)
Greige yarns (PC0030) / Carded yarns (PD0067) - 80% Organic Cotton (RM0104) + 20% Recycled pre/post-consumer Cotton (RM0105)
Greige yarns (PC0030) / Normally combed yarns (PD0102) - 100.0% Organic Cotton (RM0104)"
Al hamd Cotton Ginners,Pakistan (PK),Raw Fibres,,,,Paighan Chak NO 3 jampur road near Khaleel Floor MIlls,1137933,Control Union Certifications,2024-05-23,Undyed fibers (PC0034) Lint cotton (PD0074) 100.0%Organic Cotton (RM0104)
AL-ABBAS FABRICS (PVT.) LTD,Pakistan (PK),Fabrics,,,,"Plot No. B-51, Off Estate Avenue, Manghophir Road, SITE, Karachi West Site Town",007204,USB Certification,2024-09-11,Knitted fabrics (PD0058) - 100% organic cotton (RM0104)
Al-Amin Attires Limited,Bangladesh (BD),"Ladieswear, Children's wear, Men's wear, Garments",,,,,CERES-1035,Ceres,2024-10-04,"Children’s apparel (PC0004)
Men’s apparel (PC0001)
Women's apparel (PC0002)"
AL-AWWAL INTERNATIONAL,Pakistan (PK),"Fabrics, Home Textiles",,,,"SECTOR 12-D, NORTH KARACHI INDUSTRIAL AREA",GCL-300038,GCL International,2023-12-30,Greige fabrics (PC0026) [Knitted Fabrics (PD0058) 100% Organic Cotton (RM0104)] Greige fabrics (PC0026) [Knitted Fabrics (PD0058) 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)] Dyed fabrics (PC0025) [Knitted Fabrics (PD0058) 100% Organic Cotton (RM0104)] Dyed fabrics (PC0025) [Knitted Fabrics (PD0058) 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)] Home Textiles (PC0010) [Bed linen bed sheets (PD0015) 100% Organic Cotton (RM0104)] Home Textiles (PC0010) [Bed linen bed sheets (PD0015) 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)] Dyed fabrics (PC0025) [Woven Fabrics (PD0059) 100% Organic Cotton (RM0104)]
Al-Hadi Textile (Pvt.) Limited (Lahore Unit),Pakistan (PK),"Babywear, Ladieswear, Fabrics, Men's wear, Home Textiles",,,,"Rohi Nala 3.5 Km, Off: 22-Km Ferozepur Road",USB 002872,USB Certification,2024-11-07,"Babies accessories (PD0014) - (Baby sling) - 100% organic cotton (RM0104) Pillows
bed sheets (PD0015) - 100% organic cotton (RM0104) Knitted fabrics (PD0058) - 95% organic cotton (RM0104) + 5% elastane (RM0160) Blankets
bed sheets (PD0015) - 80% organic cotton (RM0104) + 20% recycled pre/post-consumer polyester (RM0187)
bed sheets (PD0015) - 95% organic cotton (RM0104) + 5% elastane (RM0160) Pillows
bedspreads
blouses (PD0005) - 95% organic cotton (RM0104) + 5% elastane (RM0160) Bed linen
cushions (PD0023) - (Cushion Cover) - 96% organic cotton (RM0104) + 4% elastane (spandex) (RM0160) Knitted fabrics (PD0058) - 100% organic cotton (RM0104) Bed linen
cushions (PD0023) - 100% organic cotton (RM0104) T-shirts
cushions (PD0023) - 95% organic cotton (RM0104) + 5% elastane (RM0160) Knitted fabrics (PD0058) - 5% recycled pre/post-consumer polyester (RM0187) + 95% organic cotton (RM0104) Knitted fabrics (PD0058) - 95% organic cotton (RM0104) + 3% elastane (spandex) (RM0160) + 2% recycled pre/post-consumer polyester (RM0187) Pants
quilts (PD0019) - 100% organic cotton (RM0104) Pillows
singlets (PD0007) - 100% organic cotton (RM0104) Pants
singlets (PD0007) - 95% organic cotton (RM0104) + 5% elastane (RM0160) Bed linen
singlets (PD0007) - 98% organic cotton (RM0104) + 2% elastane (RM0160) T-shirts
trousers (PD0003) - 100% organic cotton (RM0104) Knitted fabrics (PD0058) - 95% organic cotton (RM0104) + 3% elastane (RM0160) + 2% viscose (rayon) (RM0238) T-shirts
trousers (PD0003) - 95% organic cotton (RM0104) + 5% elastane (RM0160) Shirts"
Al-Islam Textiles Ltd.,Bangladesh (BD),"Babywear, Children's wear, Ladieswear, Men's wear",,,,"09, Kornopara",USB 002299,USB Certification,2024-09-26,"Pants
blouses (PD0005) - 98% organic cotton (RM0104) + 2% elastane (RM0160) Babies clothing (PD0013) - 100% organic cotton (RM0104) Shirts
blouses (PD0005) - 99% organic cotton (RM0104) + 1% elastane (RM0160) Babies clothing (PD0013) - 99% organic cotton (RM0104) + 1% elastane (RM0160) Workwear
blouses (PD0005) - 99% organic cotton (RM0104) + 1% elastane (spandex) (RM0160) Dresses
jackets
jackets
jackets
skirts (PD0011) - 100% organic cotton (RM0104) Activewear
skirts (PD0011) - 98% organic cotton (RM0104) + 2% viscose (rayon) (RM0238) Dresses
skirts (PD0011) - 99% organic cotton (RM0104) + 1% elastane (spandex) (RM0160) Workwear
skirts (PD0011) - 99% organic cotton (RM0104) + 1% viscose (rayon) (RM0238) Overcoats
sportswear (PD0008) - 100% organic cotton (RM0104) Overcoats
sportswear (PD0008) - 99% organic cotton (RM0104) + 1% viscose (rayon) (RM0238) Shirts
trousers (PD0003) - 100% organic cotton (RM0104) Pants
trousers (PD0003) - 98% organic cotton (RM0104) + 2% elastane (RM0160) Dresses
trousers (PD0003) - 98% organic cotton (RM0104) + 2% elastane (spandex) (RM0160) Babies clothing (PD0013) - 99% organic cotton (RM0104) + 1% elastane (spandex) (RM0160) Activewear
trousers (PD0003) - 99% organic cotton (RM0104) + 1% elastane (RM0160) Pants
trousers (PD0003) - 99% organic cotton (RM0104) + 1% elastane (spandex) (RM0160) Pants
uniforms (PD0010) - 100% organic cotton (RM0104) Dresses
uniforms (PD0010) - 99% organic cotton (RM0104) + 1% elastane (spandex) (RM0160)
uniforms (PD0010) - 99% organic cotton (RM0104) + 1% viscose (rayon) (RM0238) Workwear
vests (PD0001) - 98% organic cotton (RM0104) + 2% elastane (RM0160) Overcoats
vests (PD0001) - 99% organic cotton (RM0104) + 1% elastane (RM0160) Shirts
vests (PD0001) - 99% organic cotton (RM0104) + 1% elastane (spandex) (RM0160) Pants"
