company,country,product_category,brand_name,contact_name,email_address,address,license_number,certification_body,expiry_date,product_details
Apex Textile Printing Mills Ltd.,Bangladesh (BD),"Babywear, Children's wear, Garments, Ladieswear, Men's wear",,,,,CB-GOTS-CUC-03- 807820,Control Union Certifications,2024-08-10,"Babies' apparel (PC0003) / Babies' clothing (PD0013) - 100% Organic Cotton (RM0104)
Babies' apparel (PC0003) / Babies' clothing (PD0013) - 90% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) + 5% Viscose (rayon) (RM0238)
Babies' apparel (PC0003) / Babies' clothing (PD0013) - 92% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) + 3% Viscose (rayon) (RM0238)
Babies' apparel (PC0003) / Babies' clothing (PD0013) - 92% Organic Cotton (RM0104) + 5% Viscose (rayon) (RM0238) + 3% Elastane (Spandex) (RM0160)
Babies' apparel (PC0003) / Babies' clothing (PD0013) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)
Babies' apparel (PC0003) / Babies' clothing (PD0013) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)
Babies' apparel (PC0003) / Babies' clothing (PD0013) - 95% Organic Cotton (RM0104) + 5% Viscose (rayon) (RM0238)
Babies' apparel (PC0003) / Babies' clothing (PD0013) - 96% Organic Cotton (RM0104) + 4% Elastane (Spandex) (RM0160)
Babies' apparel (PC0003) / Babies' clothing (PD0013) - 96% Organic Cotton (RM0104) + 4% Viscose (rayon) (RM0238)
Babies' apparel (PC0003) / Babies' clothing (PD0013) - 97% Organic Cotton (RM0104) + 3% Elastane (Spandex) (RM0160)
Babies' apparel (PC0003) / Babies' clothing (PD0013) - 97% Organic Cotton (RM0104) + 3% Viscose (rayon) (RM0238)
Babies' apparel (PC0003) / Babies' clothing (PD0013) - 99% Organic Cotton (RM0104) + 1% Viscose (rayon) (RM0238)
Children's apparel (PC0004) / Activewear
Children's apparel (PC0004) / Dresses
Children's apparel (PC0004) / Pants
Children's apparel (PC0004) / Pants
Children's apparel (PC0004) / Pants
Children's apparel (PC0004) / Pants
Children's apparel (PC0004) / Pants
Children's apparel (PC0004) / Sweaters
Children's apparel (PC0004) / Sweaters
Children's apparel (PC0004) / T-shirts
Children's apparel (PC0004) / T-shirts
Children's apparel (PC0004) / T-shirts
Children's apparel (PC0004) / T-shirts
Children's apparel (PC0004) / T-shirts
Children's apparel (PC0004) / Undergarment
Children's apparel (PC0004) / Undergarment
Children's apparel (PC0004) / Undergarment
Children's apparel (PC0004) / Undergarment
Children's apparel (PC0004) / Undergarment
Children's apparel (PC0004) / Undergarment
Children's apparel (PC0004) / Undergarment
Men's apparel (PC0001) / Pants
Men's apparel (PC0001) / T-shirts
Men's apparel (PC0001) / T-shirts
Men's apparel (PC0001) / T-shirts
Men's apparel (PC0001) / T-shirts
Men's apparel (PC0001) / T-shirts
Men's apparel (PC0001) / T-shirts
Men's apparel (PC0001) / Undergarment
Men's apparel (PC0001) / Undergarment
Men's apparel (PC0001) / Undergarment
Men's apparel (PC0001) / Undergarment
Women's apparel (PC0002) / Dresses
Women's apparel (PC0002) / Dresses
Women's apparel (PC0002) / Dresses
Women's apparel (PC0002) / Dresses
Women's apparel (PC0002) / Pants
Women's apparel (PC0002) / Pants
Women's apparel (PC0002) / Pants
Women's apparel (PC0002) / Pants
Women's apparel (PC0002) / T-shirts
Women's apparel (PC0002) / T-shirts
Women's apparel (PC0002) / T-shirts
Women's apparel (PC0002) / T-shirts
Women's apparel (PC0002) / T-shirts
Women's apparel (PC0002) / T-shirts
Women's apparel (PC0002) / Undergarment
Women's apparel (PC0002) / Undergarment
Women's apparel (PC0002) / Undergarment
Women's apparel (PC0002) / Undergarment
Women's apparel (PC0002) / Undergarment
Women's apparel (PC0002) / Undergarment
Women's apparel (PC0002) / Undergarment
Women's apparel (PC0002) / Undergarment
Women's apparel (PC0002) / Undergarment
Women's apparel (PC0002) / Undergarment
cardigans (PD0004) - 100% Organic Cotton (RM0104)
cardigans (PD0004) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)
pullovers
pullovers
robes (PD0006) - 100% In Conversion Cotton (RM0103)
robes (PD0006) - 100% Organic Cotton (RM0104)
robes (PD0006) - 100% Organic Cotton (RM0104)
robes (PD0006) - 100% Organic Cotton (RM0104)
robes (PD0006) - 90% In Conversion Cotton (RM0103) + 5% Elastane (Spandex) (RM0160) + 5% Viscose (rayon) (RM0238)
robes (PD0006) - 90% Organic Cotton (RM0104) + 10% Elastane (Spandex) (RM0160)
robes (PD0006) - 90% Organic Cotton (RM0104) + 10% Elastane (Spandex) (RM0160)
robes (PD0006) - 90% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) + 5% Viscose (rayon) (RM0238)
robes (PD0006) - 90% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) + 5% Viscose (rayon) (RM0238)
robes (PD0006) - 90% Organic Cotton (RM0104) + 5% Viscose (rayon) (RM0238) + 5% Elastane (Spandex) (RM0160)
robes (PD0006) - 92% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) + 3% Polyamide (Nylon) (RM0182)
robes (PD0006) - 92% Organic Cotton (RM0104) + 8% Elastane (Spandex) (RM0160)
robes (PD0006) - 92% Organic Cotton (RM0104) + 8% Elastane (Spandex) (RM0160)
robes (PD0006) - 93% Organic Cotton (RM0104) + 7% Elastane (Spandex) (RM0160)
robes (PD0006) - 95% In Conversion Cotton (RM0103) + 5% Elastane (Spandex) (RM0160)
robes (PD0006) - 95% In Conversion Cotton (RM0103) + 5% Elastane (Spandex) (RM0160)
robes (PD0006) - 95% In Conversion Cotton (RM0103) + 5% Elastane (Spandex) (RM0160)
robes (PD0006) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)
robes (PD0006) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)
robes (PD0006) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)
robes (PD0006) - 97% Organic Cotton (RM0104) + 3% Elastane (Spandex) (RM0160)
singlets (PD0007) - 100% Organic Cotton (RM0104)
singlets (PD0007) - 100% Organic Cotton (RM0104)
singlets (PD0007) - 100% Organic Cotton (RM0104)
singlets (PD0007) - 90% Organic Cotton (RM0104) + 10% Elastane (Spandex) (RM0160)
singlets (PD0007) - 90% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) + 5% Viscose (rayon) (RM0238)
singlets (PD0007) - 90% Organic Cotton (RM0104) + 5% Viscose (rayon) (RM0238) + 5% Elastane (Spandex) (RM0160)
singlets (PD0007) - 90% Organic Cotton (RM0104) + 5% Viscose (rayon) (RM0238) + 5% Elastane (Spandex) (RM0160)
singlets (PD0007) - 93% Organic Cotton (RM0104) + 7% Elastane (Spandex) (RM0160)
singlets (PD0007) - 95% In Conversion Cotton (RM0103) + 5% Elastane (Spandex) (RM0160)
singlets (PD0007) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)
singlets (PD0007) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)
singlets (PD0007) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)
singlets (PD0007) - 95% Organic Cotton (RM0104) + 5% Viscose (rayon) (RM0238)
singlets (PD0007) - 95% Organic Cotton (RM0104) + 5% Viscose (rayon) (RM0238)
singlets (PD0007) - 97% Organic Cotton (RM0104) + 3% Elastane (Spandex) (RM0160)
singlets (PD0007) - 97% Organic Cotton (RM0104) + 3% Viscose (rayon) (RM0238)
singlets (PD0007) - 98% Organic Cotton (RM0104) + 2% Elastane (Spandex) (RM0160)
skirts (PD0011) - 100% Organic Cotton (RM0104)
skirts (PD0011) - 90% In Conversion Cotton (RM0103) + 5% Viscose (rayon) (RM0238) + 5% Elastane (Spandex) (RM0160)
skirts (PD0011) - 90% Organic Cotton (RM0104) + 5% Viscose (rayon) (RM0238) + 5% Elastane (Spandex) (RM0160)
skirts (PD0011) - 95% In Conversion Cotton (RM0103) + 5% Elastane (Spandex) (RM0160)
skirts (PD0011) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sleepwear
sportswear (PD0008) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)
trousers (PD0003) - 100% Organic Cotton (RM0104)
trousers (PD0003) - 100% Organic Cotton (RM0104)
trousers (PD0003) - 100% Organic Cotton (RM0104)
trousers (PD0003) - 92% Organic Cotton (RM0104) + 8% Elastane (Spandex) (RM0160)
trousers (PD0003) - 95% In Conversion Cotton (RM0103) + 5% Elastane (Spandex) (RM0160)
trousers (PD0003) - 95% Organic Cotton (RM0104) + 4% Elastane (Spandex) (RM0160) + 1% Viscose (rayon) (RM0238)
trousers (PD0003) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)
trousers (PD0003) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160)
trousers (PD0003) - 97% Organic Cotton (RM0104) + 3% Elastane (Spandex) (RM0160)
trousers (PD0003) - 97% Organic Cotton (RM0104) + 3% Viscose (rayon) (RM0238)"
Apparecchiatura di Cernobbio di Frontini G. & C. sas,Italy (IT),Fabrics,,Patrizia Frontini,amministrazione@apparecchiaturadicernobbio.it,,ICEA-TX-1092,ICEA Istituto per la Certificazione Etica e Ambientale,2024-01-19,"Dyed fabrics (PC0025)
Greige fabrics (PC0026)
Printed Fabrics (PC0039)"
"Apparecchiatura T.F.T, srl",Italy (IT),Fabrics,,ANDREA MERONI,tft@apparecchiaturatft.it,"Via Roma, 36",ICEA-TX-2334,ICEA Istituto per la Certificazione Etica e Ambientale,2024-10-10,Fabrics (PC0028)
Apparel 21 Ltd.,Bangladesh (BD),"Babywear, Children's wear, Garments, Ladieswear, Men's wear, Accessories",,,,"Shirir Chala, Bagher Bazar, Gazipur Sadar, Gazipur",CERES-0885,Ceres,2024-02-28,"Babies' Clothing (PD0013)
Blouses (PD0005)
Caps
Cardigans (PD0004)
Dresses
Hats
Head coverings (PD0030)
Hosiery (PD0009)
Jackets
Overcoats
Pants
Pullovers
Robes (PD0006)
Shirts
Singlets (PD0007)
Skirts (PD0011)
Sleepwear
Socks
T-Shirts
Trousers (PD0003)
Undergarment
Uniforms (PD0010)
Vests (PD0001)
Workwear"
Apparel Art Ltd.,Bangladesh (BD),"Children's wear, Men's wear",,Ahmed shariful Islam,,"Holding no -C- 228/6, Mogorkhal,",GCL-301899,GCL International,2024-09-14,Men's Denim Apparel (PC0006) [Pants trousers (PD0003) 100% Organic Cotton (RM0104)] Children's Apparel (PC0004) [Dresses skirts (PD0011) 100% Organic Cotton (RM0104)]
APPAREL MANUFACTURERS (PRIVATE) LIMITED,Pakistan (PK),Fabrics,,Hammad Mirza,hammadomairmirza@amplpakistan.com,,USB 006554,USB Certification,2024-03-30,"T-shirts
singlets (PD0007) - 100% organic cotton (RM0104"
Apparel Plus Eco Limited,Bangladesh (BD),Men's wear,,Md. Kabir Ahmed Linzu,,"She-228/8, Jogitola, Bypass Road,",GCL-3113,GCL International,2024-02-05,Men's Apparel (PC0001) [Overcoats jackets vests (PD0001) 100% Organic Cotton (RM0104)] Men's Apparel (PC0001) [Overcoats jackets vests (PD0001) 98% Organic Cotton (RM0104) + 2% Recycled Pre/Post Consumer Polyester (RM0187)] Men's Apparel (PC0001) [Pants trousers (PD0003) 71% Organic Cotton (RM0104) + 29% Recycled Pre/Post Consumer Polyester (RM0187)] Men's Apparel (PC0001) [Pants trousers (PD0003) 83% Organic Cotton (RM0104) + 17% Recycled Pre/Post Consumer Polyester (RM0187)]
Apparel Plus Ltd.,Bangladesh (BD),"Babywear, Ladieswear, Children's wear, Men's wear",,MD. Enayet Ullah (Dulal),,"Holding No- She-18, Dilan complex, Chandona chowrasta,",GCL-3325,GCL International,2024-06-28,"Men's Apparel (PC0001) Shirts
blouses (PD0005) 100% Organic Cotton (RM0104) Men's Apparel (PC0001) Shirts
blouses (PD0005) 100% Organic Cotton (RM0104) Babies Apparel (PC0003) Babies' clothing (PD0013) 100% Organic Cotton (RM0104) Men's Apparel (PC0001) Shirts
blouses (PD0005) 100% Organic Cotton (RM0104) Women's Apparel (PC0002) Shirts
blouses (PD0005) 70% Organic Cotton (RM0104) + 27% Recycled Pre/Post Consumer Polyester (RM0187) + 3% Elastane (Spandex) (RM0160) Children's Apparel (PC0004) Shirts
blouses (PD0005) 70% Organic Cotton (RM0104) + 28% Recycled Pre/Post Consumer Polyester (RM0187) + 2% Elastane (Spandex) (RM0160)
blouses (PD0005) 70% Organic Cotton (RM0104) + 28% Recycled Pre/Post Consumer Polyester (RM0187) + 2% Elastane (Spandex) (RM0160) Women's Apparel (PC0002) Shirts
blouses (PD0005) 72% Organic Cotton (RM0104) + 27% Recycled Pre/Post Consumer Polyester (RM0187) + 1% Elastane (Spandex) (RM0160) Men's Apparel (PC0001) Shirts
blouses (PD0005) 72% Organic Cotton (RM0104) + 27% Recycled Pre/Post Consumer Polyester (RM0187) + 1% Elastane (Spandex) (RM0160) Women's Apparel (PC0002) Shirts
blouses (PD0005) 90% Organic Cotton (RM0104) + 10% Viscose (rayon) (RM0238) Men's Apparel (PC0001) Pants
blouses (PD0005) 90% Organic Cotton (RM0104) + 10% Viscose (rayon) (RM0238) Made with Women's Apparel (PC0002) Shirts
blouses (PD0005) 98% Organic Cotton (RM0104) + 2% Elastane (Spandex) (RM0160) Men's Apparel (PC0001) Shirts
blouses (PD0005) 98% Organic Cotton (RM0104) + 2% Elastane (Spandex) (RM0160) Women's Apparel (PC0002) Shirts
blouses (PD0005) 99% Organic Cotton (RM0104) + 1% Elastane (Spandex) (RM0160) Men's Apparel (PC0001) Shirts
blouses (PD0005) 99% Organic Cotton (RM0104) + 1% Elastane (Spandex) (RM0160) Women's Apparel (PC0002) Shirts
trousers (PD0003) 100% Organic Cotton (RM0104) Women's Apparel (PC0002) Pants
trousers (PD0003) 100% Organic Cotton (RM0104) Women's Apparel (PC0002) Shirts"
APPAREL PRO S.A.C,Peru (PE),"Fabrics, Ladieswear, Men's wear, Raw Fibres, Yarns",,Luis Rios,,AV. MIGUEL DASSO NRO. 139 INT. 602 (PARALELA A CAMINO REAL),1213146,Control Union Certifications,2024-02-20,"Dyed fabrics
Men's apparel
Undyed fibers
Undyed yarns
Women's apparel"
Apparel Promoters Ltd.,Bangladesh (BD),"Garments, Ladieswear, Men's wear",,,,"1206/A, Nasirabad I/A, Baizid Thana Road.",CB-GOTS-CUC-03- 884631,Control Union Certifications,2024-02-17,"Men's denim apparel (PC0006) / Pants
blouses (PD0005) - 90.0% Organic Cotton (RM0104) + 10.0% Viscose (rayon) (RM0238)
trousers (PD0003) - 100.0% Organic Cotton (RM0104) Women's apparel (PC0002) / Shirts"
"Apparel Technical Laboratory Co., Ltd",Japan (JP),Garments,,KAORI SHICHIJO,atl-works@y3.dion.ne.jp,"1-10-34-910, Jingumae, Shibuya",00273752,Ecocert Greenlife,2024-03-28,"Pants
trousers (PD0003)"
Apparels Village Limited.,Bangladesh (BD),"Babywear, Children's wear, Garments, Ladieswear, Men's wear",,,,,CB-GOTS-CUC-03- 830432,Control Union Certifications,2024-02-17,"Babies' apparel (PC0003) / Babies' clothing (PD0013) - 100% Organic Cotton (RM0104) Babies' apparel (PC0003) / Babies' clothing (PD0013) - 95% Organic Cotton (RM0104) + 5% Viscose (rayon) (RM0238) Children's apparel (PC0004) / Activewear
blouses (PD0005) - 100% Organic Cotton (RM0104) Unisex apparel (PC0005) / T-shirts
blouses (PD0005) - 100.0% Organic Cotton (RM0104) Children's apparel (PC0004) / Shirts
blouses (PD0005) - 100.0% Organic Cotton (RM0104) Men's apparel (PC0001) / Shirts
blouses (PD0005) - 100.0% Organic Cotton (RM0104) Worn accessories (PC0012) / Hats
blouses (PD0005) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) Women's apparel (PC0002) / Sweaters
blouses (PD0005) - 95.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160) Children's apparel (PC0004) / Sweaters
blouses (PD0005) - 96% Organic Cotton (RM0104) + 4% Elastane (Spandex) (RM0160) Men's apparel (PC0001) / T-shirts
blouses (PD0005) - 97.0% Organic Cotton (RM0104) + 3.0% Elastane (Spandex) (RM0160) Unisex apparel (PC0005) / Pants
caps
caps
caps
cardigans (PD0004) - 100% Organic Cotton (RM0104) Women's apparel (PC0002) / T-shirts
cardigans (PD0004) - 100.0% Organic Cotton (RM0104) Children's apparel (PC0004) / Sweaters
cardigans (PD0004) - 100.0% Organic Cotton (RM0104) Women's apparel (PC0002) / Dresses
cardigans (PD0004) - 5.0% Elastane (Spandex) (RM0160) + 94.0% Organic Cotton (RM0104) + 1.0% Viscose (rayon) (RM0238) Children's apparel (PC0004) / Sweaters
cardigans (PD0004) - 95.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160) Children's apparel (PC0004) / T-shirts
head coverings (PD0030) - 100.0% Organic Cotton (RM0104) Worn accessories (PC0012) / Hats
head coverings (PD0030) - 93% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) + 2% Viscose (rayon) (RM0238) Worn accessories (PC0012) / Hats
head coverings (PD0030) - 95.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160)
pullovers
pullovers
pullovers
pullovers
pullovers
singlets (PD0007) - 1.0% Viscose (rayon) (RM0238) + 94.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160) Children's apparel (PC0004) / T-shirts
singlets (PD0007) - 1.0% Viscose (rayon) (RM0238) + 99.0% Organic Cotton (RM0104) Children's apparel (PC0004) / T-shirts
singlets (PD0007) - 100% Organic Cotton (RM0104) Men's apparel (PC0001) / T-shirts
singlets (PD0007) - 100% Organic Cotton (RM0104) Women's apparel (PC0002) / T-shirts
singlets (PD0007) - 100.0% Organic Cotton (RM0104) Children's apparel (PC0004) / T-shirts
singlets (PD0007) - 2.0% Viscose (rayon) (RM0238) + 98.0% Organic Cotton (RM0104) Children's apparel (PC0004) / T-shirts
singlets (PD0007) - 5.0% Elastane (Spandex) (RM0160) + 90.0% Organic Cotton (RM0104) + 5.0% Viscose (rayon) (RM0238) Children's apparel (PC0004) / T-shirts
singlets (PD0007) - 5.0% Viscose (rayon) (RM0238) + 95.0% Organic Cotton (RM0104) Children's apparel (PC0004) / T-shirts
singlets (PD0007) - 90% Organic Cotton (RM0104) + 10% Viscose (rayon) (RM0238) Children's apparel (PC0004) / Pants
singlets (PD0007) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) Men's apparel (PC0001) / T-shirts
singlets (PD0007) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) Women's apparel (PC0002) / Shirts
singlets (PD0007) - 95% Organic Cotton (RM0104) + 5% Viscose (rayon) (RM0238) Men's apparel (PC0001) / Shirts
singlets (PD0007) - 95.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160) Men's apparel (PC0001) / Pants
singlets (PD0007) - 98% Organic Cotton (RM0104) + 2% Viscose (rayon) (RM0238) Unisex apparel (PC0005) / Sweaters
skirts (PD0011) - 100% Organic Cotton (RM0104) Children's apparel (PC0004) / Dresses
skirts (PD0011) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) Children's apparel (PC0004) / Dresses
skirts (PD0011) - 95% Organic Cotton (RM0104) + 5% Elastane (Spandex) (RM0160) Women's apparel (PC0002) / Pants
skirts (PD0011) - 98% Organic Cotton (RM0104) + 2% Viscose (rayon) (RM0238) Children's apparel (PC0004) / Pants
sportswear (PD0008) - 100% Organic Cotton (RM0104) Children's apparel (PC0004) / Dresses
trousers (PD0003) - 1.0% Viscose (rayon) (RM0238) + 94.0% Organic Cotton (RM0104) + 5.0% Elastane (Spandex) (RM0160) Children's apparel (PC0004) / Pants
trousers (PD0003) - 100% Organic Cotton (RM0104) Children's apparel (PC0004) / Pants
trousers (PD0003) - 100% Organic Cotton (RM0104) Men's apparel (PC0001) / Pants
trousers (PD0003) - 100% Organic Cotton (RM0104) Women's apparel (PC0002) / Shirts
trousers (PD0003) - 5.0% Elastane (Spandex) (RM0160) + 5.0% Viscose (rayon) (RM0238) + 90.0% Organic Cotton (RM0104) Children's apparel (PC0004) / Pants
trousers (PD0003) - 5.0% Elastane (Spandex) (RM0160) + 95.0% Organic Cotton (RM0104) Children's apparel (PC0004) / Pants
trousers (PD0003) - 80% Organic Cotton (RM0104) + 20% Recycled pre/post-consumer Polyester (RM0187) Children's apparel (PC0004) / Pants
trousers (PD0003) - 93% Organic Cotton (RM0104) + 7% Viscose (rayon) (RM0238) Children's apparel (PC0004) / T-shirts
trousers (PD0003) - 95% Organic Cotton (RM0104) + 5% Viscose (rayon) (RM0238) Men's apparel (PC0001) / Shirts
trousers (PD0003) - 95.0% Organic Cotton (RM0104) + 5.0% Viscose (rayon) (RM0238) Children's apparel (PC0004) / Shirts
trousers (PD0003) - 99% Organic Cotton (RM0104) + 1% Viscose (rayon) (RM0238) Unisex apparel (PC0005) / Shirts"
Appollo Knit Wear (BD) Limited,Bangladesh (BD),Leasure wear,,,,"Plot # I-5/1, Road # 7, Section # 7, Pallabi, Mirpur, 1216, Dhaka, BD-C, Bangladesh , BD",GOTS-20200677,GSCS,2024-07-17,"Dresses
Pants
Shirts
T-shirts
blouses (PD0005)
singlets (PD0007)
skirts (PD0011)
trousers (PD0003)"
Appriva Tekstil Giyim San ve Tic A.S.,Turkey (TR),Garments,,Nilufer Sabanoglu,nilufer@apprivatextile.com,Susuzkinik Koyu Susuzkinik O.S.B. Mevkii 11. Cd. No: 1,CU 1013348,Control Union Certifications,2024-05-17,Garments
Approvato BV,Netherlands (NL),"Ladieswear, Men's wear",,,,,CU 1012630,Control Union Certifications,2024-03-17,
APPT Fashion,India (IN),"Babywear, Ladieswear, Children's wear, Fabrics, Men's wear",,,,"I-41, DLF Industrial Area, Phase-1",153011,Intertek Testing Services,2023-12-24,Men's apparel | PC0001 Women's apparel | PC0002 Babies' apparel | PC0003 Children's apparel | PC0004 Greige fabrics | PC0026
